"","case","frame_level","configuration.conf1","configuration.conf2","VD.magnitude","VD.estimate","wilcox.test.pvalue","VD.estimate.category"
"1","MATH-84b",3,"model s. 0.2","no s.","medium",0.32,0.000914962387500614,"< 0.5"
