"","case","frame_level","configuration.conf1","configuration.conf2","VD.magnitude","VD.estimate","wilcox.test.pvalue","VD.estimate.category"
"1","TIME-5b",3,"model s. 0.5","no s.","small",0.598888888888889,0.043002747477351,"> 0.5"
