"","case","frame_level","configuration.conf1","configuration.conf2","VD.magnitude","VD.estimate","wilcox.test.pvalue","VD.estimate.category"
"1","LANG-9b",10,"model s. 1.0","no s.","small",0.35,0.0013696380998121,"< 0.5"
