"","case","frame_level","configuration.conf1","configuration.conf2","VD.magnitude","VD.estimate","wilcox.test.pvalue","VD.estimate.category"
"1","XWIKI-12667",6,"model s. 0.2","no s.","small",0.583333333333333,0.021561370959791,"> 0.5"
